gene_id,gene_name,entrez_id,gene_type,logFC,logCPM,F,PValue,FDR
ENSG00000131148,EMC8,10328,protein_coding,0.112754317,3.861714666,5.555309705,0.020527469,0.032871602
ENSG00000264781,MIR4537,100616422,miRNA,-0.309788451,1.942629946,5.554568895,0.020536224,0.032882985
ENSG00000131143,COX4I1,1327,protein_coding,-0.154299672,6.704868189,5.551305281,0.020571699,0.032937146
ENSG00000092439,TRPM7,54822,protein_coding,-0.088325954,6.088180639,5.550946605,0.02057567,0.032939939
ENSG00000235978,ENSG00000235978,124906209,lncRNA,-0.337880326,0.320590896,5.551215796,0.020576741,0.032939939
ENSG00000005513,SOX8,30812,protein_coding,-0.275354316,1.281009395,5.549746063,0.020590684,0.032959618
ENSG00000277534,ENSG00000277534,NA,lncRNA,-0.294168771,-0.11181243,5.550056079,0.020593063,0.032960784
ENSG00000261529,ENSG00000261529,NA,lncRNA,-0.358858091,0.159937577,5.549073535,0.020601832,0.032972176
ENSG00000211776,TRAV2,28691,TR_V_gene,-0.514287467,-0.739563395,5.548503968,0.020628355,0.03301198
ENSG00000142534,RPS11,6205,protein_coding,-0.171657564,8.375888355,5.545293278,0.020638367,0.033025356
ENSG00000183172,SMDT1,91689,protein_coding,-0.169148672,4.581659236,5.545088988,0.020640651,0.033026365
ENSG00000105185,PDCD5,9141,protein_coding,-0.171048807,2.528554819,5.543061676,0.02066342,0.033060148
ENSG00000168556,ING2,3622,protein_coding,-0.197305331,1.876564541,5.5415401,0.020680593,0.033084973
ENSG00000142192,APP,351,protein_coding,0.15214617,6.833390439,5.540683641,0.020689639,0.033096793
ENSG00000196456,ZNF775,285971,protein_coding,-0.181826304,2.35598348,5.540513548,0.020691855,0.033097688
ENSG00000119737,GPR75,10936,protein_coding,-0.257918655,1.125848921,5.532641458,0.020780746,0.033237211
ENSG00000085871,MGST2,4258,protein_coding,0.196011178,2.236275011,5.530652064,0.020802029,0.033268587
ENSG00000260924,LINC01311,NA,lncRNA,-0.409516616,0.353015474,5.530570813,0.020806701,0.033271235
ENSG00000023287,RB1CC1,9821,protein_coding,0.141116086,6.588820343,5.530175827,0.020807016,0.033271235
ENSG00000077232,DNAJC10,54431,protein_coding,-0.147296853,5.902598039,5.52841488,0.020826755,0.033300133
ENSG00000078403,MLLT10,8028,protein_coding,-0.095788959,5.191172555,5.527756444,0.020834142,0.033309277
ENSG00000224424,PRKAR2A-AS1,100506637,lncRNA,-0.322999281,0.152653545,5.524781537,0.02087241,0.033367788
ENSG00000166192,SENP8,123228,protein_coding,0.397717219,-0.478568997,5.523980691,0.020890937,0.033394733
ENSG00000137804,NUSAP1,51203,protein_coding,0.547024717,-1.538484222,5.52038195,0.020921516,0.033440937
ENSG00000169330,MINAR1,23251,protein_coding,-0.417134142,0.561991368,5.518484635,0.020942082,0.033471131
ENSG00000145495,MARCHF6,10299,protein_coding,0.138593869,8.142176449,5.517625493,0.020948129,0.033478117
ENSG00000173011,TADA2B,93624,protein_coding,-0.134451508,6.435005168,5.516088896,0.020965475,0.033503159
ENSG00000291060,ENSG00000291060,NA,lncRNA,-0.188028778,2.490050665,5.515174009,0.020976075,0.033517415
ENSG00000188483,IER5L,389792,protein_coding,-0.344550568,3.17923297,5.51382279,0.020991255,0.033538988
ENSG00000090971,NAT14,57106,protein_coding,-0.243551489,1.234558061,5.513562221,0.02099518,0.033542575
ENSG00000250568,ENSG00000250568,NA,processed_pseudogene,-0.40690182,-0.048743389,5.512435147,0.021015137,0.033571774
ENSG00000244257,PKD1P1,339044,unprocessed_pseudogene,-0.468503553,-0.366870583,5.507823416,0.021075978,0.033666275
ENSG00000198948,MFAP3L,9848,protein_coding,0.28615719,5.491502387,5.505361947,0.021086994,0.033681177
ENSG00000226686,LINC01535,101927667,lncRNA,-0.61416118,-1.679238783,5.49665179,0.021088934,0.033681582
ENSG00000100304,TTLL12,23170,protein_coding,-0.13175019,4.873837549,5.502826389,0.021115827,0.033721837
ENSG00000290427,ENSG00000290427,NA,lncRNA,-0.554025058,3.097090407,5.502672417,0.021117793,0.03372228
ENSG00000136169,SETDB2,83852,protein_coding,-0.095442592,4.649711864,5.499146702,0.021157743,0.033783374
ENSG00000147650,LRP12,29967,protein_coding,0.219335917,2.424561581,5.495107373,0.021204154,0.033854774
ENSG00000279951,ENSG00000279951,NA,TEC,-0.556371617,-1.414529751,5.497932543,0.021206821,0.033856326
ENSG00000289142,ENSG00000289142,NA,lncRNA,0.479536959,0.071804002,5.493577103,0.021227737,0.033887009
ENSG00000260698,ENSG00000260698,NA,lncRNA,-0.375089585,-0.519565196,5.494350541,0.021230233,0.033888284
ENSG00000262050,ENSG00000262050,NA,lncRNA,-0.396598653,-0.457439291,5.493084054,0.021241572,0.033901562
ENSG00000131944,FAAP24,91442,protein_coding,0.238794129,1.054627389,5.49190616,0.021241946,0.033901562
ENSG00000289036,ENSG00000289036,NA,lncRNA,-1.060397707,-1.820282674,5.424964677,0.021293491,0.033981111
ENSG00000105879,CBLL1,79872,protein_coding,0.105926503,5.218272764,5.484639335,0.021323851,0.034026841
ENSG00000159674,SPON2,10417,protein_coding,-0.427140639,6.339639212,5.483851412,0.02133291,0.034038578
ENSG00000272482,ENSG00000272482,NA,lncRNA,-0.550368556,-1.315429213,5.483686699,0.02133693,0.034042273
ENSG00000270001,ENSG00000270001,NA,lncRNA,0.386461124,-0.051664019,5.483697372,0.021341552,0.034046926
ENSG00000267212,ENSG00000267212,NA,lncRNA,0.433427633,0.251107707,5.482456203,0.021353156,0.034062718
ENSG00000259408,ENSG00000259408,NA,lncRNA,-0.49147476,-0.966981866,5.48449706,0.021359021,0.034069352
ENSG00000219665,ZNF433-AS1,101928464,lncRNA,-0.238020241,2.268341761,5.480230134,0.021374955,0.034092046
ENSG00000229473,RGS17P1,NA,processed_pseudogene,0.304312015,1.250828051,5.48012227,0.021376943,0.034092494
ENSG00000225313,ENSG00000225313,NA,lncRNA,-0.686966421,-1.425901827,5.480064911,0.021381589,0.034097181
ENSG00000169379,ARL13B,200894,protein_coding,0.123918137,2.537466394,5.478888775,0.02139032,0.03410838
ENSG00000105676,ARMC6,93436,protein_coding,0.154362585,4.30967852,5.476225203,0.021420837,0.034154316
ENSG00000186866,POFUT2,23275,protein_coding,-0.128864397,4.948715944,5.473923861,0.021447426,0.034193981
ENSG00000215559,ANKRD20A11P,NA,transcribed_unprocessed_pseudogene,-0.627647815,0.162733534,5.465068665,0.021450431,0.034196041
ENSG00000141101,NOB1,28987,protein_coding,-0.197422726,4.369075443,5.473296915,0.021454702,0.03420012
ENSG00000249937,LINC02223,NA,lncRNA,0.539383007,-1.093726473,5.471865506,0.021472508,0.034225498
ENSG00000160075,SSU72,29101,protein_coding,0.087403983,6.601560056,5.471623569,0.02147405,0.034225498
ENSG00000279255,ENSG00000279255,NA,TEC,-0.678371272,-1.562876243,5.470469686,0.021499699,0.034263645
ENSG00000289437,ENSG00000289437,NA,lncRNA,-0.331914008,0.193428991,5.468853828,0.02151151,0.034279732
ENSG00000132405,TBC1D14,57533,protein_coding,-0.17476007,7.680171549,5.468224893,0.021513453,0.034280093
ENSG00000240497,ENSG00000240497,NA,lncRNA,0.512961734,-1.180712669,5.470233879,0.021516252,0.034281818
ENSG00000279513,ENSG00000279513,NA,TEC,-0.455390515,-1.026364379,5.470916652,0.021519726,0.034284617
ENSG00000227799,CDPF1P1,NA,processed_pseudogene,-0.597508964,-1.439588335,5.462507582,0.021538457,0.034311722
ENSG00000067177,PHKA1,5255,protein_coding,-0.552184093,-1.282520749,5.468524365,0.021540881,0.034312847
ENSG00000263961,RHEX,440712,protein_coding,-0.457644272,-0.33118571,5.465669513,0.021561576,0.034343074
ENSG00000113719,ERGIC1,57222,protein_coding,-0.200887862,7.892612626,5.463675559,0.021566317,0.034347885
ENSG00000167670,CHAF1A,10036,protein_coding,0.147416804,4.12119269,5.462512523,0.02157989,0.034366762
ENSG00000210151,MT-TS1,113219467,Mt_tRNA,0.291827151,2.490338208,5.461970102,0.021586458,0.034374481
ENSG00000156011,PSD3,23362,protein_coding,0.239165629,2.062778524,5.461793208,0.021588701,0.034375311
ENSG00000158467,AHCYL2,23382,protein_coding,-0.114388189,4.326219688,5.456253718,0.021652864,0.034474729
ENSG00000286532,PARTICL,100630918,lncRNA,-0.29648346,0.434779266,5.454806664,0.021673177,0.03450432
ENSG00000160087,UBE2J2,118424,protein_coding,0.089076265,6.014982587,5.453687056,0.021682866,0.034516994
ENSG00000213316,LTC4S,4056,protein_coding,-0.234524556,2.591838164,5.453384066,0.021686654,0.034520273
ENSG00000185650,ZFP36L1,677,protein_coding,0.197705302,8.279344079,5.453205998,0.021688495,0.034520452
ENSG00000155252,PI4K2A,55361,protein_coding,-0.160390161,3.830148974,5.452896796,0.021692176,0.034523558
ENSG00000103257,SLC7A5,8140,protein_coding,0.273328758,6.046587995,5.452368244,0.021698304,0.034530457
ENSG00000166228,PCBD1,5092,protein_coding,0.252278211,1.977459746,5.452268014,0.021699968,0.034530457
ENSG00000156970,BUB1B,701,protein_coding,0.291767934,1.161952864,5.451921899,0.02170471,0.03453525
ENSG00000285669,ENSG00000285669,NA,lncRNA,-0.276582011,0.619551077,5.451720782,0.021708261,0.034536894
ENSG00000211750,TRBV24-1,28563,TR_V_gene,-0.541455522,-1.227576507,5.450747678,0.021709201,0.034536894
ENSG00000286264,ENSG00000286264,114841035,protein_coding,-0.539957286,-1.414581078,5.451705241,0.021726058,0.034560958
ENSG00000223519,KIF28P,NA,transcribed_unitary_pseudogene,0.323305628,1.540432774,5.446621215,0.021766688,0.034622833
ENSG00000196663,TECPR2,9895,protein_coding,0.278649235,7.417984585,5.442335087,0.02181613,0.034698714
ENSG00000277152,ENSG00000277152,NA,lncRNA,-0.485629174,-0.51419001,5.442518659,0.021832376,0.034719435
ENSG00000156990,RPUSD3,285367,protein_coding,-0.133806383,4.288969285,5.440824747,0.021833946,0.034719435
ENSG00000102103,PQBP1,10084,protein_coding,0.120848724,4.812261317,5.440787035,0.021834373,0.034719435
ENSG00000211725,TRBV5-5,28610,TR_V_gene,-0.617794062,-1.411882633,5.434931964,0.021837278,0.034721289
ENSG00000175787,ZNF169,169841,protein_coding,-0.152426969,3.449850223,5.440377494,0.021839307,0.034721751
ENSG00000173517,PEAK1,79834,protein_coding,-0.109993275,5.24948821,5.440181193,0.021841514,0.034722497
ENSG00000169020,ATP5ME,521,protein_coding,0.167344102,2.37507492,5.439825572,0.021845999,0.034726862
ENSG00000198700,IPO9,55705,protein_coding,-0.11660337,5.626896087,5.436828961,0.02188108,0.034779859
ENSG00000114686,MRPL3,11222,protein_coding,-0.155637269,4.562178083,5.429780532,0.021964526,0.034909718
ENSG00000230965,SNX18P13,NA,processed_pseudogene,-0.626859407,-0.647506974,5.414480701,0.021988357,0.0349426
ENSG00000277662,ENSG00000277662,NA,lncRNA,-0.424847423,-1.152005881,5.431329579,0.021988714,0.0349426
ENSG00000279759,ENSG00000279759,NA,TEC,-0.306024357,2.836483841,5.42727074,0.021994504,0.03494902
ENSG00000131941,RHPN2,85415,protein_coding,-0.465716757,-0.641815141,5.428155046,0.022008492,0.034968466
ENSG00000144677,CTDSPL,10217,protein_coding,0.302463494,4.179256424,5.425110495,0.02202003,0.034984014
ENSG00000160799,CCDC12,151903,protein_coding,0.140644431,5.096324152,5.424112728,0.02203186,0.034997993
ENSG00000131115,ZNF227,7770,protein_coding,-0.115637198,4.153184189,5.424074339,0.022032334,0.034997993
ENSG00000183439,TRIM61,391712,protein_coding,-0.33127798,0.420418357,5.420982857,0.022074639,0.035062406
ENSG00000251279,SMIM15-AS1,NA,lncRNA,0.353211766,-0.411503956,5.418076975,0.022116331,0.035125833
ENSG00000052749,RRP12,23223,protein_coding,-0.188738648,6.291683029,5.416541509,0.022122151,0.035132284
ENSG00000163539,CLASP2,23122,protein_coding,-0.09567441,5.731537364,5.416392915,0.022123927,0.035132311
ENSG00000127831,VIL1,7429,protein_coding,0.328011414,2.550559321,5.414824662,0.022143037,0.035159861
ENSG00000284523,ENSG00000284523,105375421,lncRNA,-0.541071605,-1.441021126,5.41580665,0.022161517,0.035186408
ENSG00000111269,CREBL2,1389,protein_coding,0.145013744,5.937852705,5.410392385,0.022195772,0.035237993
ENSG00000211821,TRDV2,28517,TR_V_gene,-0.357341479,1.453080569,5.407909001,0.022215549,0.035266587
ENSG00000144579,CTDSP1,58190,protein_coding,0.106734023,7.883541044,5.40545311,0.022255094,0.035326557
ENSG00000111328,CDK2AP1,8099,protein_coding,0.169478967,3.895567707,5.405248718,0.022257602,0.03532773
ENSG00000225224,RPS27AP12,100130446,processed_pseudogene,-0.368661371,0.058294384,5.405572132,0.022260042,0.035328796
ENSG00000104689,TNFRSF10A,8797,protein_coding,-0.121663014,4.676582809,5.403718248,0.022275977,0.035351276
ENSG00000074657,ZNF532,55205,protein_coding,-0.164317311,3.795033975,5.40090048,0.022309984,0.035402431
ENSG00000226149,ENSG00000226149,NA,lncRNA,-0.348177842,-0.233803049,5.398567829,0.022349015,0.03546155
ENSG00000175931,UBE2O,63893,protein_coding,0.300018637,7.940722703,5.396258294,0.022365974,0.035485639
ENSG00000211826,TRDJ4,28519,TR_J_gene,-0.587723431,-1.023393782,5.393115072,0.02239333,0.035526221
ENSG00000254893,RAP1BL,NA,translated_processed_pseudogene,0.403875571,-1.32266336,5.397316777,0.022397861,0.035530587
ENSG00000160867,FGFR4,2264,protein_coding,-0.356598717,-0.283257284,5.393098126,0.022416439,0.035557232
ENSG00000145041,DCAF1,9730,protein_coding,-0.131002036,5.624793955,5.391328174,0.022425667,0.035569045
ENSG00000164414,SLC35A1,10559,protein_coding,0.197268173,1.912975527,5.390904999,0.022431374,0.035575272
ENSG00000110031,LPXN,9404,protein_coding,-0.129133006,5.56725311,5.388639189,0.022458295,0.035615139
ENSG00000276234,TADA2A,6871,protein_coding,-0.137116625,3.690502562,5.387829144,0.022468205,0.035625491
ENSG00000244731,C4A,720,protein_coding,0.375823667,0.844546889,5.388154646,0.02246839,0.035625491
ENSG00000064490,RFXANK,8625,protein_coding,0.135923361,4.870195071,5.387510648,0.022472005,0.035628395
ENSG00000221265,MIR1255A,100302193,miRNA,-0.522418732,-1.051974966,5.368600812,0.022513211,0.035690298
ENSG00000133678,TMEM254,80195,protein_coding,-0.173753597,2.458337223,5.384030129,0.022514623,0.035690298
ENSG00000289055,ENSG00000289055,NA,lncRNA,-0.349951821,0.309068038,5.383063178,0.022529878,0.035711645
ENSG00000152382,TADA1,117143,protein_coding,-0.197946852,2.648183614,5.382334236,0.022535227,0.035716013
ENSG00000205534,SMG1P2,NA,transcribed_unprocessed_pseudogene,-0.182698653,2.664321107,5.382253644,0.02253621,0.035716013
ENSG00000200095,RNU6-181P,106480559,snRNA,-0.477813086,-1.268600873,5.382670866,0.022538298,0.035716487
ENSG00000175416,CLTB,1212,protein_coding,0.150288558,5.678259638,5.380887447,0.022552634,0.03573637
ENSG00000261359,PYCARD-AS1,100652740,lncRNA,0.263074747,1.143687711,5.380076622,0.022563806,0.035751236
ENSG00000270419,CAHM,100526820,lncRNA,0.254872441,0.84323971,5.379816881,0.022567326,0.035753977
ENSG00000102796,DHRS12,79758,protein_coding,0.364103435,4.086435129,5.379162588,0.022573741,0.035761304
ENSG00000205923,CEMP1,752014,protein_coding,-0.571911776,-1.442229064,5.374190287,0.022591685,0.035785573
ENSG00000236662,ENSG00000236662,NA,lncRNA,-0.430494463,0.226756309,5.378038331,0.022592644,0.035785573
ENSG00000284948,ENSG00000284948,254896,lncRNA,0.329615284,5.083692497,5.376538135,0.02260575,0.035803493
ENSG00000243544,RN7SL172P,106480967,misc_RNA,0.345398269,1.344255151,5.376036184,0.022613184,0.035812426
ENSG00000103316,CRYM,1428,protein_coding,-0.538606309,-1.183069312,5.36793614,0.022619517,0.035819616
ENSG00000180875,GREM2,64388,protein_coding,-0.454097245,-0.587755065,5.374701238,0.022624612,0.035824843
ENSG00000157045,NTAN1,123803,protein_coding,0.152218339,4.006196363,5.374567669,0.022629886,0.035827929
ENSG00000171307,ZDHHC16,84287,protein_coding,-0.12626594,4.087667381,5.374545873,0.022630148,0.035827929
ENSG00000147010,SH3KBP1,30011,protein_coding,-0.096687903,7.58577948,5.371244234,0.022670576,0.035889089
ENSG00000183049,CAMK1D,57118,protein_coding,-0.218027076,7.206786705,5.37105777,0.022672863,0.035889865
ENSG00000187239,FNBP1,23048,protein_coding,0.115586628,8.391976686,5.369966693,0.02268625,0.035908209
ENSG00000113520,IL4,3565,protein_coding,0.378815957,-0.627114057,5.369721828,0.022699287,0.035925997
ENSG00000290082,ENSG00000290082,NA,lncRNA,-0.206243383,2.925238549,5.366804915,0.022725296,0.035964311
ENSG00000181856,SLC2A4,6517,protein_coding,0.475813471,-0.621956618,5.366209627,0.022753802,0.036006571
ENSG00000223916,ENSG00000223916,731642,processed_pseudogene,-0.549982692,-1.389258686,5.364817111,0.022788188,0.036058128
ENSG00000239182,ENSG00000239182,124900501,snoRNA,0.561230315,-0.954134997,5.362961661,0.022794563,0.036065357
ENSG00000136261,BZW2,28969,protein_coding,-0.147822266,3.669766535,5.359398527,0.022816424,0.036097086
ENSG00000101266,CSNK2A1,1457,protein_coding,-0.079190991,6.328718753,5.358643301,0.022825676,0.036108864
ENSG00000168137,SETD5,55209,protein_coding,-0.076910031,7.156579856,5.356754541,0.02284902,0.03614293
ENSG00000213672,NCKIPSD,51517,protein_coding,-0.149143164,3.813831798,5.355420687,0.022865587,0.036164799
ENSG00000177406,NINJ2-AS1,100049716,lncRNA,0.190692888,4.40979363,5.355345087,0.022866467,0.036164799
ENSG00000127362,TAS2R3,50831,protein_coding,-0.312136977,0.542344134,5.354182574,0.022884164,0.036189921
ENSG00000280401,ENSG00000280401,NA,TEC,-0.362500767,-0.239268926,5.354326904,0.022888426,0.036191975
ENSG00000104983,CCDC61,729440,protein_coding,-0.157393651,3.639358793,5.353450845,0.022889999,0.036191975
ENSG00000129007,CALML4,91860,protein_coding,0.346243121,0.156324379,5.353732043,0.022890898,0.036191975
ENSG00000242193,CRYZL2P,NA,transcribed_unitary_pseudogene,0.326225673,0.927974858,5.349265124,0.022943617,0.036272455
ENSG00000229926,IL9RP1,NA,unprocessed_pseudogene,-0.989999389,-1.955200583,5.717180998,0.022945916,0.036273218
ENSG00000181588,MEX3D,399664,protein_coding,-0.299474897,2.09867236,5.345904312,0.022984119,0.036328206
ENSG00000224635,ENSG00000224635,NA,lncRNA,-0.375457806,-0.032199688,5.34653415,0.022984339,0.036328206
ENSG00000289132,ENSG00000289132,124905202,lncRNA,-0.406763425,-0.575631386,5.340396971,0.023074438,0.036467728
ENSG00000235284,SNORD62A,26786,snoRNA,-0.51532594,-0.951541604,5.340702245,0.023083975,0.036479913
ENSG00000167716,WDR81,124997,protein_coding,0.128905452,7.00627011,5.335236775,0.023116756,0.036528828
ENSG00000198039,ZNF273,10793,protein_coding,0.15296934,2.169912063,5.331457868,0.02316454,0.036601439
ENSG00000124920,MYRF,745,protein_coding,-0.408281057,0.97100646,5.328144506,0.023210935,0.036671845
ENSG00000272831,ENSG00000272831,NA,lncRNA,0.162805586,3.21684668,5.327222896,0.023217451,0.036676959
ENSG00000242876,RN7SL812P,106479518,misc_RNA,-0.436554162,-0.244206473,5.328216918,0.023217845,0.036676959
ENSG00000065833,ME1,4199,protein_coding,-0.385061315,-0.009383696,5.327394412,0.02322648,0.036687698
ENSG00000225401,TGIF2P1,NA,processed_pseudogene,-0.372710963,0.032076522,5.317619621,0.023345184,0.036872282
ENSG00000141934,PLPP2,8612,protein_coding,-0.669468349,-1.603020924,5.275384435,0.023382418,0.036928172
ENSG00000161202,DVL3,1857,protein_coding,0.096702322,5.956052868,5.311613103,0.023414514,0.036975936
ENSG00000115514,TXNDC9,10190,protein_coding,0.138001959,3.377465713,5.310940375,0.023423169,0.03698668
ENSG00000215417,MIR17HG,407975,lncRNA,-0.251439257,2.016966284,5.310390889,0.023430559,0.036995425
ENSG00000139684,ESD,2098,protein_coding,0.147270567,4.174143436,5.310133359,0.023433318,0.036996856
ENSG00000225632,ENSG00000225632,NA,lncRNA,-0.563181885,-1.123786672,5.306172146,0.023440814,0.037005765
ENSG00000198162,MAN1A2,10905,protein_coding,-0.114439791,6.360102597,5.308652068,0.023452119,0.037020687
ENSG00000171202,TMEM126A,84233,protein_coding,0.223237065,2.186298811,5.307190498,0.023471076,0.037047683
